Id_zamowienia,Przewoznik,Format_dostawy,Status,Data_wysylki
4624,Pocztex,Kurier,Anulowane,NULL
4625,DPD,Kurier Pobranie,Dostarczone,2024-04-05
4626,DHL,Paczkomat,Dostarczone,2022-07-25
4627,InPost,Kurier Pobranie,Dostarczone,2024-12-02
4628,DPD,Kurier,Dostarczone,2024-08-04
4629,DHL,Kurier Pobranie,Anulowane,NULL
4630,Pocztex,Kurier,Anulowane,NULL
4631,Pocztex,Kurier,Anulowane,NULL
4632,InPost,Kurier Pobranie,Dostarczone,2024-08-17
4633,InPost,Kurier,Dostarczone,2021-11-02
4634,UPS,Kurier Pobranie,Dostarczone,2024-03-15
4635,DHL,Paczkomat,Dostarczone,2024-09-30
4636,InPost,Kurier,Dostarczone,2024-04-06
4637,DHL,Paczkomat,Dostarczone,2022-03-11
4638,DHL,Kurier Pobranie,Anulowane,NULL
4639,Pocztex,Kurier,Dostarczone,2024-08-04
4640,UPS,Kurier,Anulowane,NULL
4641,DPD,Kurier,Dostarczone,2024-02-21
4642,InPost,Kurier,Dostarczone,2024-05-07
4643,DHL,Kurier Pobranie,Dostarczone,2021-06-11
4644,Pocztex,Kurier Pobranie,Anulowane,NULL
4645,InPost,Kurier,Dostarczone,2021-10-08
4646,UPS,Kurier,Dostarczone,2024-11-02
4647,UPS,Kurier Pobranie,Dostarczone,2021-07-04
4648,Pocztex,Kurier Pobranie,Dostarczone,2024-07-22
4649,UPS,Kurier,Dostarczone,2024-08-28
4650,Pocztex,Kurier Pobranie,Dostarczone,2024-10-26
4651,UPS,Kurier Pobranie,Dostarczone,2024-10-20
4652,DPD,Kurier Pobranie,Dostarczone,2021-05-11
4653,UPS,Kurier Pobranie,Anulowane,NULL
4654,DPD,Kurier,Dostarczone,2022-07-29
4655,InPost,Kurier Pobranie,Anulowane,NULL
4656,DHL,Kurier,Anulowane,NULL
4657,Pocztex,Kurier Pobranie,Anulowane,NULL
4658,UPS,Kurier Pobranie,Dostarczone,2022-12-25
4659,Pocztex,Kurier,Dostarczone,2023-05-13
4660,Pocztex,Kurier Pobranie,Dostarczone,2021-09-09
4661,InPost,Kurier Pobranie,Dostarczone,2023-12-01
4662,Pocztex,Kurier Pobranie,Dostarczone,2024-03-29
4663,Pocztex,Kurier,Anulowane,NULL
4664,UPS,Kurier,Dostarczone,2023-02-28
4665,Pocztex,Kurier Pobranie,Dostarczone,2024-01-22
4666,Pocztex,Kurier,Dostarczone,2025-01-07
4667,DHL,Paczkomat,Dostarczone,2022-12-08
4668,UPS,Kurier,Anulowane,NULL
4669,DHL,Kurier Pobranie,Anulowane,NULL
4670,InPost,Kurier,Anulowane,NULL
4671,DPD,Kurier Pobranie,Dostarczone,2024-07-15
4672,UPS,Kurier Pobranie,Anulowane,NULL
4673,DHL,Paczkomat,Dostarczone,2022-08-28
4674,Pocztex,Kurier Pobranie,Dostarczone,2024-01-16
4675,InPost,Paczkomat,Anulowane,NULL
4676,InPost,Paczkomat,Dostarczone,2023-04-04
4677,Pocztex,Kurier,Dostarczone,2024-06-06
4678,DHL,Paczkomat,Dostarczone,2020-11-04
4679,DHL,Kurier,Dostarczone,2024-08-24
4680,DHL,Kurier Pobranie,Dostarczone,2023-04-29
4681,DHL,Paczkomat,Dostarczone,2022-08-14
4682,DHL,Paczkomat,Dostarczone,2021-10-13
4683,UPS,Kurier,Dostarczone,2024-04-04
4684,UPS,Kurier,Dostarczone,2023-08-20
4685,DHL,Kurier,Anulowane,NULL
4686,UPS,Kurier Pobranie,Dostarczone,2024-11-23
4687,Pocztex,Kurier Pobranie,Dostarczone,2021-07-23
4688,UPS,Kurier Pobranie,Dostarczone,2023-10-20
4689,Pocztex,Kurier,Dostarczone,2023-03-24
4690,DHL,Kurier,Dostarczone,2020-12-10
4691,DHL,Kurier,Dostarczone,2023-03-05
4692,DHL,Paczkomat,Anulowane,NULL
4693,DHL,Paczkomat,Dostarczone,2021-03-16
4694,DHL,Kurier,Dostarczone,2022-08-19
4695,Pocztex,Kurier Pobranie,Dostarczone,2022-12-13
4696,UPS,Kurier Pobranie,Dostarczone,2024-09-24
4697,DHL,Paczkomat,Dostarczone,2024-12-31
4698,DHL,Kurier Pobranie,Dostarczone,2024-10-27
4699,Pocztex,Kurier,Dostarczone,2024-02-27
4700,InPost,Paczkomat,Dostarczone,2025-01-03
4701,UPS,Kurier,Dostarczone,2024-01-07
4702,UPS,Kurier,Dostarczone,2020-12-31
4703,Pocztex,Kurier,Anulowane,NULL
4704,DPD,Kurier Pobranie,Dostarczone,2023-10-09
4705,UPS,Kurier,Dostarczone,2024-11-06
4706,DPD,Kurier Pobranie,Dostarczone,2022-07-28
4707,Pocztex,Kurier,Dostarczone,2024-07-28
4708,DPD,Kurier,Anulowane,NULL
4709,Pocztex,Kurier Pobranie,Anulowane,NULL
4710,DHL,Paczkomat,Dostarczone,2020-08-15
4711,Pocztex,Kurier,Dostarczone,2023-12-03
4712,UPS,Kurier,Dostarczone,2021-11-26
4713,InPost,Paczkomat,Dostarczone,2024-12-31
4714,DHL,Paczkomat,Dostarczone,2024-10-15
4715,UPS,Kurier,Anulowane,NULL
4716,Pocztex,Kurier,Dostarczone,2022-08-15
4717,UPS,Kurier,Anulowane,NULL
4718,DHL,Kurier Pobranie,Dostarczone,2023-01-29
4719,DPD,Kurier,Dostarczone,2023-01-19
4720,UPS,Kurier,Dostarczone,2024-02-26
4721,Pocztex,Kurier,Dostarczone,2022-11-25
4722,InPost,Kurier,Dostarczone,2021-10-15
4723,InPost,Paczkomat,Dostarczone,2023-01-12
4724,InPost,Kurier,Dostarczone,2020-04-28
4725,DPD,Kurier Pobranie,Dostarczone,2024-01-21
4726,Pocztex,Kurier Pobranie,Dostarczone,2021-12-16
4727,Pocztex,Kurier,Dostarczone,2023-06-18
4728,Pocztex,Kurier Pobranie,Dostarczone,2024-01-12
4729,UPS,Kurier Pobranie,Dostarczone,2024-11-27
4730,UPS,Kurier,Dostarczone,2020-11-20
4731,InPost,Paczkomat,Dostarczone,2022-11-30
4732,UPS,Kurier Pobranie,Dostarczone,2022-10-30
4733,Pocztex,Kurier,Anulowane,NULL
4734,InPost,Kurier Pobranie,Dostarczone,2020-08-19
4735,DPD,Kurier,Dostarczone,2024-11-19
4736,DHL,Kurier,Dostarczone,2024-02-28
4737,DPD,Kurier Pobranie,Dostarczone,2023-03-31
4738,UPS,Kurier,Dostarczone,2023-06-05
4739,InPost,Paczkomat,Anulowane,NULL
4740,DPD,Kurier,Anulowane,NULL
4741,DHL,Kurier,Dostarczone,2023-08-27
4742,Pocztex,Kurier Pobranie,Anulowane,NULL
4743,InPost,Paczkomat,Dostarczone,2024-12-20
4744,UPS,Kurier,Dostarczone,2023-12-28
4745,Pocztex,Kurier,Dostarczone,2024-09-27
4746,DHL,Kurier Pobranie,Anulowane,NULL
4747,InPost,Kurier,Dostarczone,2024-09-14
4748,Pocztex,Kurier,Dostarczone,2021-06-22
4749,DHL,Paczkomat,Dostarczone,2024-06-05
4750,UPS,Kurier Pobranie,Dostarczone,2024-12-29
4751,UPS,Kurier,Dostarczone,2020-11-14
4752,UPS,Kurier,Dostarczone,2021-08-25
4753,InPost,Kurier,Dostarczone,2024-11-23
4754,DPD,Kurier Pobranie,Dostarczone,2024-07-28
4755,DHL,Kurier,Dostarczone,2024-02-15
4756,DPD,Kurier,Dostarczone,2024-09-19
4757,DHL,Paczkomat,Dostarczone,2024-06-30
4758,Pocztex,Kurier Pobranie,Anulowane,NULL
4759,DHL,Kurier,Dostarczone,2021-03-29
4760,DPD,Kurier Pobranie,Dostarczone,2022-05-11
4761,DHL,Paczkomat,Dostarczone,2024-11-05
4762,DHL,Kurier,Dostarczone,2024-01-28
4763,UPS,Kurier,Dostarczone,2022-02-24
4764,InPost,Kurier,Dostarczone,2020-08-10
4765,InPost,Kurier Pobranie,Dostarczone,2024-10-10
4766,UPS,Kurier Pobranie,Dostarczone,2023-09-21
4767,DPD,Kurier Pobranie,Dostarczone,2024-02-29
4768,DHL,Kurier Pobranie,Dostarczone,2024-01-15
4769,DHL,Kurier,Anulowane,NULL
4770,Pocztex,Kurier Pobranie,Dostarczone,2024-02-20
4771,Pocztex,Kurier,Anulowane,NULL
4772,InPost,Kurier,Dostarczone,2022-04-30
4773,InPost,Kurier Pobranie,Anulowane,NULL
4774,DHL,Paczkomat,Dostarczone,2021-04-25
4775,Pocztex,Kurier,Dostarczone,2024-09-12
4776,Pocztex,Kurier,Dostarczone,2024-08-29
4777,DPD,Kurier,Dostarczone,2023-01-17
4778,InPost,Kurier Pobranie,Anulowane,NULL
4779,InPost,Kurier,Anulowane,NULL
4780,DPD,Kurier,Dostarczone,2022-08-13
4781,DHL,Paczkomat,Dostarczone,2024-12-11
4782,Pocztex,Kurier,Dostarczone,2024-09-11
4783,InPost,Kurier,Anulowane,NULL
4784,DPD,Kurier,Dostarczone,2024-08-29
4785,DPD,Kurier,Dostarczone,2023-09-17
4786,InPost,Kurier,Dostarczone,2024-01-15
4787,DHL,Kurier,Anulowane,NULL
4788,UPS,Kurier,Dostarczone,2024-09-23
4789,UPS,Kurier,Anulowane,NULL
4790,DHL,Kurier,Anulowane,NULL
4791,DPD,Kurier Pobranie,Dostarczone,2023-11-09
4792,InPost,Kurier,Dostarczone,2024-05-17
4793,DPD,Kurier Pobranie,Dostarczone,2021-07-28
4794,Pocztex,Kurier Pobranie,Dostarczone,2024-09-13
4795,DHL,Paczkomat,Dostarczone,2024-09-08
4796,UPS,Kurier Pobranie,Dostarczone,2020-08-01
4797,Pocztex,Kurier,Dostarczone,2022-11-07
4798,DHL,Kurier,Dostarczone,2024-11-26
4799,DPD,Kurier,Dostarczone,2021-07-01
4800,Pocztex,Kurier,Dostarczone,2023-06-25
4801,DHL,Kurier Pobranie,Dostarczone,2024-05-31
4802,InPost,Kurier,Dostarczone,2024-12-30
4803,UPS,Kurier,Dostarczone,2023-08-08
4804,DPD,Kurier,Dostarczone,2025-01-09
4805,InPost,Kurier Pobranie,Anulowane,NULL
4806,DHL,Kurier,Dostarczone,2024-11-02
4807,InPost,Kurier Pobranie,Dostarczone,2023-07-22
4808,UPS,Kurier,Dostarczone,2024-07-12
4809,DPD,Kurier,Dostarczone,2024-10-02
4810,UPS,Kurier Pobranie,Anulowane,NULL
4811,Pocztex,Kurier,Dostarczone,2023-05-17
4812,InPost,Kurier Pobranie,Dostarczone,2024-09-12
4813,UPS,Kurier,Dostarczone,2023-10-03
4814,DPD,Kurier Pobranie,Dostarczone,2022-03-05
4815,Pocztex,Kurier Pobranie,Anulowane,NULL
4816,Pocztex,Kurier,Dostarczone,2021-07-01
4817,DHL,Kurier,Dostarczone,2024-08-23
4818,DHL,Paczkomat,Anulowane,NULL
4819,Pocztex,Kurier,Dostarczone,2024-10-26
4820,UPS,Kurier,Dostarczone,2025-01-08
4821,InPost,Paczkomat,Dostarczone,2023-03-12
4822,DHL,Kurier Pobranie,Dostarczone,2024-02-12
4823,Pocztex,Kurier Pobranie,Anulowane,NULL
4824,DHL,Kurier Pobranie,Anulowane,NULL
4825,DPD,Kurier Pobranie,Dostarczone,2024-02-06
4826,UPS,Kurier,Dostarczone,2024-03-29
4827,InPost,Paczkomat,Anulowane,NULL
4828,DHL,Kurier Pobranie,Dostarczone,2023-02-15
4829,UPS,Kurier,Dostarczone,2021-11-05
4830,InPost,Paczkomat,Dostarczone,2022-08-13
4831,Pocztex,Kurier,Anulowane,NULL
4832,UPS,Kurier Pobranie,Dostarczone,2022-09-27
4833,InPost,Paczkomat,Dostarczone,2021-04-24
4834,DHL,Kurier Pobranie,Dostarczone,2023-03-16
4835,Pocztex,Kurier,Anulowane,NULL
4836,DHL,Paczkomat,Dostarczone,2024-06-11
4837,InPost,Kurier,Anulowane,NULL
4838,InPost,Paczkomat,Dostarczone,2024-08-16
4839,InPost,Paczkomat,Dostarczone,2022-09-13
4840,DPD,Kurier,Dostarczone,2024-08-28
4841,UPS,Kurier Pobranie,Dostarczone,2021-12-22
4842,DPD,Kurier Pobranie,Dostarczone,2024-03-04
4843,DPD,Kurier Pobranie,Dostarczone,2022-10-03
4844,Pocztex,Kurier,Dostarczone,2022-01-11
4845,UPS,Kurier,Dostarczone,2021-07-27
4846,DPD,Kurier,Dostarczone,2024-10-05
4847,DHL,Paczkomat,Dostarczone,2022-04-18
4848,Pocztex,Kurier Pobranie,Dostarczone,2024-07-14
4849,DHL,Kurier Pobranie,Dostarczone,2022-10-07
4850,InPost,Paczkomat,Dostarczone,2022-12-13
4851,InPost,Kurier Pobranie,Anulowane,NULL
4852,InPost,Paczkomat,Anulowane,NULL
4853,DHL,Kurier,Dostarczone,2024-04-16
4854,UPS,Kurier Pobranie,Dostarczone,2023-08-02
4855,DHL,Kurier Pobranie,Dostarczone,2023-02-26
4856,Pocztex,Kurier Pobranie,Dostarczone,2024-07-12
4857,DPD,Kurier,Dostarczone,2024-02-19
4858,DPD,Kurier,Dostarczone,2024-10-03
4859,InPost,Kurier Pobranie,Anulowane,NULL
4860,DPD,Kurier Pobranie,Dostarczone,2024-09-15
4861,InPost,Kurier,Dostarczone,2024-07-27
4862,DHL,Paczkomat,Dostarczone,2023-08-06
4863,InPost,Kurier Pobranie,Dostarczone,2023-06-19
4864,DPD,Kurier Pobranie,Dostarczone,2020-03-25
4865,UPS,Kurier,Dostarczone,2024-11-25
4866,InPost,Kurier Pobranie,Dostarczone,2023-04-04
4867,DPD,Kurier,Dostarczone,2023-05-19
4868,DHL,Kurier Pobranie,Dostarczone,2023-12-16
4869,UPS,Kurier,Dostarczone,2022-06-08
4870,DPD,Kurier Pobranie,Dostarczone,2022-05-25
4871,Pocztex,Kurier,Anulowane,NULL
4872,UPS,Kurier,Anulowane,NULL
4873,DPD,Kurier,Dostarczone,2023-05-28
4874,UPS,Kurier,Dostarczone,2024-07-22
4875,Pocztex,Kurier,Anulowane,NULL
4876,UPS,Kurier Pobranie,Dostarczone,2023-12-06
4877,DHL,Kurier,Dostarczone,2023-12-27
4878,UPS,Kurier Pobranie,Dostarczone,2024-08-07
4879,DHL,Paczkomat,Dostarczone,2023-10-24
4880,UPS,Kurier Pobranie,Dostarczone,2024-11-27
4881,DPD,Kurier Pobranie,Dostarczone,2022-08-08
4882,DPD,Kurier,Dostarczone,2024-12-16
4883,DPD,Kurier,Dostarczone,2025-01-02
4884,UPS,Kurier Pobranie,Dostarczone,2022-07-12
4885,InPost,Kurier,Dostarczone,2021-08-17
4886,UPS,Kurier,Dostarczone,2024-10-09
4887,InPost,Kurier Pobranie,Dostarczone,2022-10-17
4888,InPost,Kurier Pobranie,Dostarczone,2022-12-02
4889,Pocztex,Kurier Pobranie,Dostarczone,2020-11-02
4890,UPS,Kurier Pobranie,Dostarczone,2024-11-29
4891,InPost,Paczkomat,Dostarczone,2023-01-08
4892,InPost,Kurier Pobranie,Dostarczone,2021-08-30
4893,Pocztex,Kurier,Anulowane,NULL
4894,InPost,Paczkomat,Dostarczone,2024-08-07
4895,UPS,Kurier Pobranie,Dostarczone,2024-09-26
4896,UPS,Kurier,Anulowane,NULL
4897,DPD,Kurier,Dostarczone,2023-04-22
4898,Pocztex,Kurier,Anulowane,NULL
4899,UPS,Kurier Pobranie,Dostarczone,2024-11-11
4900,InPost,Kurier Pobranie,Anulowane,NULL
4901,InPost,Paczkomat,Dostarczone,2022-02-06
4902,InPost,Kurier Pobranie,Anulowane,NULL
4903,DHL,Kurier,Dostarczone,2024-09-04
4904,DHL,Kurier,Dostarczone,2024-12-27
4905,Pocztex,Kurier,Dostarczone,2024-12-26
4906,Pocztex,Kurier Pobranie,Dostarczone,2024-03-17
4907,DPD,Kurier Pobranie,Dostarczone,2024-12-10
4908,DPD,Kurier,Dostarczone,2021-12-05
4909,DHL,Kurier,Dostarczone,2024-06-07
4910,UPS,Kurier Pobranie,Dostarczone,2021-07-30
4911,Pocztex,Kurier,Dostarczone,2024-12-24
4912,DHL,Kurier,Dostarczone,2023-07-04
4913,UPS,Kurier,Dostarczone,2024-12-26
4914,Pocztex,Kurier,Dostarczone,2020-07-20
4915,Pocztex,Kurier,Dostarczone,2022-03-07
4916,Pocztex,Kurier Pobranie,Dostarczone,2024-09-19
4917,InPost,Paczkomat,Dostarczone,2023-09-25
4918,InPost,Kurier,Dostarczone,2024-12-31
4919,DPD,Kurier,Dostarczone,2023-05-10
4920,InPost,Kurier,Dostarczone,2023-03-14
4921,DPD,Kurier,Dostarczone,2023-02-28
4922,Pocztex,Kurier,Anulowane,NULL
4923,Pocztex,Kurier,Dostarczone,2024-05-12
4924,UPS,Kurier Pobranie,Dostarczone,2024-08-16
4925,InPost,Paczkomat,Dostarczone,2024-06-15
4926,UPS,Kurier,Dostarczone,2022-11-17
4927,DPD,Kurier Pobranie,Dostarczone,2024-06-06
4928,UPS,Kurier Pobranie,Dostarczone,2021-12-23
4929,Pocztex,Kurier,Dostarczone,2022-07-15
4930,InPost,Kurier,Anulowane,NULL
4931,DPD,Kurier,Dostarczone,2022-09-24
4932,DHL,Kurier Pobranie,Dostarczone,2021-05-29
4933,Pocztex,Kurier Pobranie,Anulowane,NULL
4934,DHL,Paczkomat,Anulowane,NULL
4935,DPD,Kurier Pobranie,Anulowane,NULL
4936,Pocztex,Kurier,Dostarczone,2023-03-02
4937,UPS,Kurier Pobranie,Dostarczone,2023-02-06
4938,InPost,Paczkomat,Dostarczone,2024-01-19
4939,Pocztex,Kurier Pobranie,Dostarczone,2023-09-03
4940,DHL,Paczkomat,Dostarczone,2024-06-30
4941,Pocztex,Kurier Pobranie,Anulowane,NULL
4942,UPS,Kurier Pobranie,Dostarczone,2024-12-06
4943,Pocztex,Kurier Pobranie,Anulowane,NULL
4944,DPD,Kurier Pobranie,Dostarczone,2023-11-14
4945,InPost,Kurier Pobranie,Dostarczone,2024-05-10
4946,InPost,Kurier Pobranie,Dostarczone,2024-01-01
4947,Pocztex,Kurier,Anulowane,NULL
4948,InPost,Paczkomat,Dostarczone,2022-02-09
4949,InPost,Kurier Pobranie,Dostarczone,2023-09-29
4950,UPS,Kurier Pobranie,Anulowane,NULL
4951,InPost,Kurier Pobranie,Dostarczone,2023-03-29
4952,DPD,Kurier,Dostarczone,2020-06-24
4953,Pocztex,Kurier,Dostarczone,2024-07-22
4954,DHL,Paczkomat,Anulowane,NULL
4955,InPost,Kurier Pobranie,Anulowane,NULL
4956,Pocztex,Kurier Pobranie,Dostarczone,2020-11-26
4957,UPS,Kurier Pobranie,Dostarczone,2020-10-10
4958,InPost,Paczkomat,Dostarczone,2024-04-04
4959,InPost,Kurier,Dostarczone,2023-09-22
4960,DPD,Kurier Pobranie,Dostarczone,2020-06-01
4961,UPS,Kurier Pobranie,Dostarczone,2023-11-20
4962,Pocztex,Kurier Pobranie,Dostarczone,2023-11-30
4963,InPost,Kurier Pobranie,Dostarczone,2021-10-08
4964,InPost,Kurier Pobranie,Dostarczone,2021-07-11
4965,Pocztex,Kurier,Dostarczone,2023-05-19
4966,DPD,Kurier,Dostarczone,2020-10-01
4967,Pocztex,Kurier Pobranie,Anulowane,NULL
4968,DHL,Paczkomat,Anulowane,NULL
4969,InPost,Kurier,Dostarczone,2024-01-19
4970,UPS,Kurier Pobranie,Dostarczone,2024-02-24
4971,DPD,Kurier Pobranie,Dostarczone,2023-01-01
4972,DPD,Kurier,Dostarczone,2021-11-27
4973,DPD,Kurier Pobranie,Dostarczone,2024-09-21
4974,Pocztex,Kurier Pobranie,Dostarczone,2021-02-23
4975,InPost,Kurier Pobranie,Dostarczone,2023-02-18
4976,DPD,Kurier,Dostarczone,2021-12-16
4977,Pocztex,Kurier,Dostarczone,2024-07-13
4978,UPS,Kurier,Anulowane,NULL
4979,DHL,Paczkomat,Dostarczone,2024-08-27
4980,InPost,Kurier,Anulowane,NULL
4981,UPS,Kurier,Dostarczone,2024-11-16
4982,DPD,Kurier Pobranie,Dostarczone,2021-01-24
4983,Pocztex,Kurier Pobranie,Dostarczone,2021-07-12
4984,DHL,Kurier Pobranie,Dostarczone,2022-11-30
4985,Pocztex,Kurier Pobranie,Dostarczone,2024-09-18
4986,Pocztex,Kurier Pobranie,Anulowane,NULL
4987,Pocztex,Kurier Pobranie,Anulowane,NULL
4988,UPS,Kurier,Dostarczone,2023-07-16
4989,UPS,Kurier Pobranie,Dostarczone,2024-08-06
4990,DPD,Kurier,Dostarczone,2022-03-30
4991,UPS,Kurier Pobranie,Dostarczone,2023-09-09
4992,UPS,Kurier,Dostarczone,2024-12-20
4993,DPD,Kurier,Dostarczone,2024-04-12
4994,InPost,Paczkomat,Dostarczone,2020-10-18
4995,Pocztex,Kurier,Dostarczone,2021-05-12
4996,DHL,Kurier Pobranie,Dostarczone,2023-01-08
4997,DPD,Kurier Pobranie,Dostarczone,2023-04-23
4998,DPD,Kurier,Dostarczone,2023-09-16
4999,DPD,Kurier Pobranie,Dostarczone,2022-02-04
5000,UPS,Kurier Pobranie,Dostarczone,2023-03-30
5001,Pocztex,Kurier,Dostarczone,2024-08-30
5002,Pocztex,Kurier Pobranie,Anulowane,NULL
5003,Pocztex,Kurier,Dostarczone,2022-04-09
5004,Pocztex,Kurier,Dostarczone,2022-10-14
5005,DPD,Kurier,Dostarczone,2024-08-09
5006,Pocztex,Kurier,Dostarczone,2024-06-06
5007,DPD,Kurier,Dostarczone,2024-02-16
5008,InPost,Paczkomat,Dostarczone,2022-11-27
5009,InPost,Kurier Pobranie,Dostarczone,2024-01-31
5010,UPS,Kurier,Anulowane,NULL
5011,Pocztex,Kurier,Dostarczone,2024-09-04
5012,InPost,Paczkomat,Dostarczone,2023-04-07
5013,InPost,Paczkomat,Dostarczone,2020-11-27
5014,UPS,Kurier,Anulowane,NULL
5015,DPD,Kurier Pobranie,Dostarczone,2023-11-15
5016,InPost,Kurier Pobranie,Dostarczone,2023-06-05
5017,InPost,Paczkomat,Anulowane,NULL
5018,InPost,Paczkomat,Dostarczone,2021-06-29
5019,DPD,Kurier,Dostarczone,2024-10-13
5020,DPD,Kurier,Dostarczone,2023-07-26
5021,UPS,Kurier,Dostarczone,2024-12-29
5022,UPS,Kurier,Dostarczone,2022-11-30
5023,DHL,Kurier,Dostarczone,2024-01-17
5024,DPD,Kurier Pobranie,Dostarczone,2021-01-06
5025,DHL,Paczkomat,Anulowane,NULL
5026,InPost,Paczkomat,Dostarczone,2024-04-08
5027,DPD,Kurier Pobranie,Dostarczone,2023-03-04
5028,DPD,Kurier,Dostarczone,2024-04-24
5029,UPS,Kurier Pobranie,Dostarczone,2023-03-17
5030,Pocztex,Kurier,Anulowane,NULL
5031,UPS,Kurier Pobranie,Dostarczone,2024-04-09
5032,InPost,Kurier,Dostarczone,2024-08-30
5033,InPost,Kurier,Anulowane,NULL
5034,DHL,Kurier Pobranie,Dostarczone,2022-05-11
5035,DHL,Kurier Pobranie,Dostarczone,2024-10-25
5036,UPS,Kurier Pobranie,Dostarczone,2024-03-25
5037,InPost,Kurier,Dostarczone,2024-08-23
5038,DPD,Kurier,Dostarczone,2023-09-05
5039,InPost,Kurier Pobranie,Dostarczone,2021-11-12
5040,UPS,Kurier Pobranie,Dostarczone,2024-10-13
5041,DPD,Kurier,Dostarczone,2023-03-07
5042,Pocztex,Kurier Pobranie,Dostarczone,2025-01-07
5043,Pocztex,Kurier Pobranie,Dostarczone,2024-02-04
5044,DPD,Kurier Pobranie,Anulowane,NULL
5045,InPost,Kurier Pobranie,Dostarczone,2024-03-04
5046,InPost,Paczkomat,Anulowane,NULL
5047,InPost,Kurier,Dostarczone,2022-05-01
5048,UPS,Kurier Pobranie,Dostarczone,2024-04-25
5049,UPS,Kurier Pobranie,Anulowane,NULL
5050,DPD,Kurier Pobranie,Anulowane,NULL
5051,InPost,Kurier Pobranie,Dostarczone,2024-10-28
5052,UPS,Kurier,Dostarczone,2021-12-15
5053,Pocztex,Kurier,Anulowane,NULL
5054,UPS,Kurier Pobranie,Dostarczone,2024-11-18
5055,DPD,Kurier,Dostarczone,2022-01-16
5056,UPS,Kurier,Dostarczone,2024-02-24
5057,UPS,Kurier Pobranie,Anulowane,NULL
5058,InPost,Paczkomat,Anulowane,NULL
5059,UPS,Kurier,Anulowane,NULL
5060,DHL,Kurier Pobranie,Dostarczone,2021-05-19
5061,DPD,Kurier Pobranie,Dostarczone,2023-11-04
5062,Pocztex,Kurier,Dostarczone,2023-04-02
5063,InPost,Kurier Pobranie,Dostarczone,2024-12-08
5064,Pocztex,Kurier Pobranie,Dostarczone,2020-02-27
5065,DPD,Kurier Pobranie,Dostarczone,2024-05-28
5066,UPS,Kurier,Anulowane,NULL
5067,DPD,Kurier,Dostarczone,2024-04-12
5068,DPD,Kurier,Dostarczone,2024-08-24
5069,Pocztex,Kurier,Dostarczone,2023-12-03
5070,InPost,Kurier,Dostarczone,2024-10-27
5071,Pocztex,Kurier Pobranie,Dostarczone,2024-09-25
5072,UPS,Kurier Pobranie,Dostarczone,2022-08-20
5073,UPS,Kurier Pobranie,Dostarczone,2023-09-23
5074,Pocztex,Kurier,Dostarczone,2022-03-08
5075,Pocztex,Kurier Pobranie,Dostarczone,2021-05-27
5076,DPD,Kurier Pobranie,Dostarczone,2024-09-12
5077,InPost,Kurier,Dostarczone,2024-03-19
5078,InPost,Paczkomat,Dostarczone,2024-11-29
5079,Pocztex,Kurier Pobranie,Dostarczone,2024-09-20
5080,InPost,Paczkomat,Dostarczone,2024-07-22
5081,UPS,Kurier,Dostarczone,2022-07-20
5082,DHL,Kurier,Dostarczone,2022-12-11
5083,UPS,Kurier,Dostarczone,2020-01-25
5084,UPS,Kurier Pobranie,Dostarczone,2024-09-29
5085,DHL,Paczkomat,Anulowane,NULL
5086,DPD,Kurier,Anulowane,NULL
5087,DHL,Kurier,Dostarczone,2023-04-20
5088,DPD,Kurier Pobranie,Dostarczone,2022-12-31
5089,DPD,Kurier,Anulowane,NULL
5090,UPS,Kurier Pobranie,Dostarczone,2024-12-21
5091,DHL,Paczkomat,Dostarczone,2025-01-10
5092,InPost,Kurier Pobranie,Dostarczone,2020-08-14
5093,Pocztex,Kurier,Anulowane,NULL
5094,DPD,Kurier Pobranie,Dostarczone,2024-01-12
5095,DHL,Kurier,Dostarczone,2023-02-14
5096,UPS,Kurier Pobranie,Dostarczone,2023-06-12
5097,DPD,Kurier,Dostarczone,2020-11-01
5098,Pocztex,Kurier,Anulowane,NULL
5099,InPost,Kurier,Dostarczone,2021-11-18
5100,UPS,Kurier,Anulowane,NULL
5101,Pocztex,Kurier,Dostarczone,2024-07-04
5102,InPost,Kurier Pobranie,Dostarczone,2023-11-27
5103,Pocztex,Kurier Pobranie,Dostarczone,2024-07-05
5104,DPD,Kurier Pobranie,Dostarczone,2023-09-15
5105,InPost,Paczkomat,Dostarczone,2023-03-27
5106,InPost,Kurier,Dostarczone,2022-11-18
5107,DHL,Kurier Pobranie,Anulowane,NULL
5108,UPS,Kurier Pobranie,Anulowane,NULL
5109,UPS,Kurier Pobranie,Dostarczone,2023-04-26
5110,UPS,Kurier Pobranie,Anulowane,NULL
5111,DHL,Paczkomat,Dostarczone,2023-03-06
5112,UPS,Kurier,Dostarczone,2022-05-20
5113,UPS,Kurier,Anulowane,NULL
5114,InPost,Kurier,Dostarczone,2024-06-04
5115,InPost,Kurier,Dostarczone,2024-07-15
5116,DPD,Kurier Pobranie,Anulowane,NULL
5117,DPD,Kurier Pobranie,Dostarczone,2024-12-16
5118,Pocztex,Kurier Pobranie,Dostarczone,2024-02-11
5119,UPS,Kurier,Dostarczone,2022-06-12
5120,DPD,Kurier,Dostarczone,2021-05-24
5121,DPD,Kurier Pobranie,Dostarczone,2024-11-15
5122,InPost,Kurier Pobranie,Dostarczone,2022-08-21
5123,Pocztex,Kurier Pobranie,Dostarczone,2023-12-15
